
57,57,64.0,-1.0,-1.0,-1.0,0,47.0,-1.0,-1.0,-1.0,125.0,-1.0,-1.0,-1.0,,57,DOWN,,57,0.0
58,58,43.0,-1.0,-1.0,-1.0,0,42.0,-1.0,-1.0,-1.0,66.0,-1.0,-1.0,-1.0,,58,LEFT,,58,0.0
59,59,-1.0,-1.0,-1.0,29.0,0,-1.0,-1.0,-1.0,51.0,-1.0,-1.0,-1.0,61.0,,59,RIGHT,,59,0.0
60,60,-1.0,-1.0,-1.0,5.0,0,-1.0,-1.0,-1.0,39.0,-1.0,-1.0,-1.0,61.0,,60,LEFT,,60,0.0
61,61,-1.0,-1.0,-1.0,55.0,0,-1.0,-1.0,-1.0,35.0,-1.0,-1.0,-1.0,125.0,,61,DOWN,,61,0.0
62,62,-1.0,-1.0,-1.0,5.0,0,-1.0,-1.0,-1.0,34.0,-1.0,-1.0,-1.0,66.0,,62,LEFT,,62,0.0
63,63,-1.0,37.0,-1.0,-1.0,0,-1.0,103.0,-1.0,-1.0,-1.0,125.0,-1.0,-1.0,,63,UP,,63,0.0
64,64,-1.0,35.0,-1.0,-1.0,0,-1.0,102.0,-1.0,-1.0,-1.0,102.0,-1.0,-1.0,,64,UP,,64,0.0
65,65,-1.0,55.0,-1.0,-1.0,0,-1.0,100.0,-1.0,-1.0,-1.0,145.0,-1.0,-1.0,,65,LEFT,,65,0.0
66,66,-1.0,43.0,-1.0,-1.0,0,-1.0,143.0,-1.0,-1.0,-1.0,109.0,-1.0,-1.0,,66,DOWN,,66,0.0
67,67,-1.0,13.0,-1.0,-1.0,0,-1.0,139.0,-1.0,-1.0,-1.0,125.0,-1.0,-1.0,,67,UP,,67,0.0
68,68,-1.0,55.0,-1.0,-1.0,0,-1.0,136.0,-1.0,-1.0,-1.0,164.0,-1.0,-1.0,,68,DOWN,,68,0.0
69,69,-1.0,53.0,-1.0,-1.0,0,-1.0,131.0,-1.0,-1.0,-1.0,133.0,-1.0,-1.0,,69,UP,,69,0.0
70,70,-1.0,13.0,-1.0,-1.0,0,-1.0,126.0,-1.0,-1.0,-1.0,126.0,-1.0,-1.0,,70,RIGHT,,70,0.0
71,71,-1.0,64.0,-1.0,-1.0,0,-1.0,119.0,-1.0,-1.0,-1.0,155.0,-1.0,-1.0,,71,RIGHT,,71,0.0
72,72,-1.0,35.0,-1.0,-1.0,0,-1.0,115.0,-1.0,-1.0,-1.0,91.0,-1.0,-1.0,,72,LEFT,,72,0.0
73,73,-1.0,42.0,57.0,-1.0,0,-1.0,108.0,76.0,-1.0,-1.0,132.0,164.0,-1.0,,73,RIGHT,,73,0.0
74,74,-1.0,59.0,-1.0,-1.0,0,-1.0,127.0,-1.0,-1.0,-1.0,91.0,-1.0,-1.0,,74,UP,,74,0.0
75,75,-1.0,-1.0,23.0,-1.0,0,-1.0,-1.0,115.0,-1.0,-1.0,-1.0,155.0,-1.0,,75,UP,,75,0.0
76,76,-1.0,-1.0,72.0,-1.0,0,-1.0,-1.0,114.0,-1.0,-1.0,-1.0,126.0,-1.0,,76,DOWN,,76,0.0
77,77,-1.0,-1.0,23.0,-1.0,0,-1.0,-1.0,104.0,-1.0,-1.0,-1.0,132.0,-1.0,,77,RIGHT,,77,0.0
78,78,-1.0,-1.0,25.0,-1.0,0,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,144.0,-1.0,,78,DOWN,,78,0.0
79,79,-1.0,-1.0,64.0,-1.0,0,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,104.0,-1.0,,79,UP,,79,0.0
80,80,-1.0,-1.0,74.0,-1.0,0,-1.0,-1.0,102.0,-1.0,-1.0,-1.0,54.0,-1.0,,80,RIGHT,,80,0.0
81,81,-1.0,71.0,-1.0,-1.0,0,-1.0,100.0,-1.0,-1.0,-1.0,108.0,-1.0,-1.0,,81,RIGHT,,81,0.0
82,82,-1.0,40.0,-1.0,-1.0,0,-1.0,99.0,-1.0,-1.0,-1.0,141.0,-1.0,-1.0,,82,RIGHT,,82,0.0
83,83,-1.0,40.0,-1.0,-1.0,0,-1.0,99.0,-1.0,-1.0,-1.0,101.0,-1.0,-1.0,,83,LEFT,,83,0.0
84,84,-1.0,96.0,-1.0,-1.0,0,-1.0,98.0,-1.0,-1.0,-1.0,66.0,-1.0,-1.0,,84,UP,,84,0.0
85,85,-1.0,70.0,-1.0,-1.0,0,-1.0,136.0,-1.0,-1.0,-1.0,92.0,-1.0,-1.0,,85,LEFT,,85,0.0
86,86,-1.0,40.0,-1.0,-1.0,0,-1.0,135.0,-1.0,-1.0,-1.0,106.0,-1.0,-1.0,,86,LEFT,,86,0.0
87,87,-1.0,-1.0,-1.0,54.0,0,-1.0,-1.0,-1.0,124.0,-1.0,-1.0,-1.0,92.0,,87,LEFT,,87,0.0
88,88,-1.0,-1.0,-1.0,88.0,0,-1.0,-1.0,-1.0,123.0,-1.0,-1.0,-1.0,90.0,,88,LEFT,,88,0.0
89,89,80.0,-1.0,-1.0,-1.0,0,99.0,-1.0,-1.0,-1.0,90.0,-1.0,-1.0,-1.0,,89,UP,,89,0.0
90,90,90.0,-1.0,-1.0,-1.0,0,94.0,-1.0,-1.0,-1.0,82.0,-1.0,-1.0,-1.0,,90,RIGHT,,90,0.0
91,91,80.0,-1.0,-1.0,-1.0,0,87.0,-1.0,-1.0,-1.0,98.0,-1.0,-1.0,-1.0,,91,UP,,91,0.0
92,92,80.0,-1.0,-1.0,-1.0,0,83.0,-1.0,-1.0,-1.0,154.0,-1.0,-1.0,-1.0,,92,RIGHT,,92,0.0
93,93,91.0,-1.0,-1.0,-1.0,0,82.0,-1.0,-1.0,-1.0,90.0,-1.0,-1.0,-1.0,,93,DOWN,,93,0.0
94,94,93.0,-1.0,-1.0,-1.0,0,75.0,-1.0,-1.0,-1.0,99.0,-1.0,-1.0,-1.0,,94,DOWN,,94,0.0
95,95,49.0,-1.0,-1.0,-1.0,0,72.0,-1.0,-1.0,-1.0,164.0,-1.0,-1.0,-1.0,,95,LEFT,,95,0.0
96,96,71.0,-1.0,-1.0,-1.0,0,71.0,-1.0,-1.0,-1.0,178.0,-1.0,-1.0,-1.0,,96,LEFT,,96,0.0
97,97,53.0,-1.0,-1.0,-1.0,0,63.0,-1.0,-1.0,-1.0,59.0,-1.0,-1.0,-1.0,,97,DOWN,,97,0.0
98,98,25.0,-1.0,-1.0,-1.0,0,60.0,-1.0,-1.0,-1.0,188.0,-1.0,-1.0,-1.0,,98,UP,,98,0.0
99,99,71.0,-1.0,-1.0,-1.0,0,59.0,-1.0,-1.0,-1.0,179.0,-1.0,-1.0,-1.0,,99,UP,,99,0.0
100,100,71.0,-1.0,-1.0,-1.0,0,47.0,-1.0,-1.0,-1.0,179.0,-1.0,-1.0,-1.0,,100,RIGHT,,100,0.0
101,101,19.0,-1.0,-1.0,-1.0,0,46.0,-1.0,-1.0,-1.0,114.0,-1.0,-1.0,-1.0,,101,LEFT,,101,0.0
102,102,-1.0,-1.0,5.0,-1.0,0,-1.0,-1.0,95.0,-1.0,-1.0,-1.0,13.0,-1.0,,102,DOWN,,102,0.0
103,103,-1.0,-1.0,25.0,-1.0,0,-1.0,-1.0,91.0,-1.0,-1.0,-1.0,178.0,-1.0,,103,UP,,103,0.0
104,104,-1.0,-1.0,5.0,-1.0,0,-1.0,-1.0,90.0,-1.0,-1.0,-1.0,18.0,-1.0,,104,LEFT,,104,0.0
105,105,-1.0,91.0,-1.0,-1.0,0,-1.0,83.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,,105,RIGHT,,105,0.0
106,106,25.0,-1.0,-1.0,-1.0,0,56.0,-1.0,-1.0,-1.0,132.0,-1.0,-1.0,-1.0,,106,LEFT,,106,0.0
107,107,91.0,-1.0,-1.0,-1.0,0,47.0,-1.0,-1.0,-1.0,61.0,-1.0,-1.0,-1.0,,107,UP,,107,0.0
108,108,81.0,-1.0,-1.0,-1.0,0,44.0,-1.0,-1.0,-1.0,108.0,-1.0,-1.0,-1.0,,108,UP,,108,0.0
109,109,94.0,-1.0,-1.0,-1.0,0,38.0,-1.0,-1.0,-1.0,58.0,-1.0,-1.0,-1.0,,109,DOWN,,109,0.0
110,110,-1.0,-1.0,-1.0,-1.0,0,96.0,-1.0,-1.0,-1.0,128.0,-1.0,-1.0,-1.0,,110,UP,,110,-0.1
111,111,40.0,-1.0,-1.0,-1.0,0,84.0,-1.0,-1.0,-1.0,136.0,-1.0,-1.0,-1.0,,111,LEFT,,111,-0.1
112,112,56.0,-1.0,56.0,-1.0,0,76.0,-1.0,76.0,-1.0,120.0,-1.0,120.0,-1.0,,112,LEFT,,112,-0.1
113,113,69.0,-1.0,-1.0,-1.0,0,88.0,-1.0,-1.0,-1.0,152.0,-1.0,-1.0,-1.0,,113,LEFT,,113,0.0
114,114,76.0,-1.0,-1.0,-1.0,0,88.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,,114,RIGHT,,114,0.0
115,115,-1.0,-1.0,20.0,-1.0,0,-1.0,-1.0,84.0,-1.0,-1.0,-1.0,120.0,-1.0,,115,UP,,115,0.0
116,116,-1.0,-1.0,80.0,-1.0,0,-1.0,-1.0,76.0,-1.0,-1.0,-1.0,152.0,-1.0,,116,RIGHT,,116,0.0
117,117,20.0,20.0,-1.0,-1.0,0,72.0,112.0,-1.0,-1.0,96.0,96.0,-1.0,-1.0,,117,RIGHT,,117,0.0
118,118,-1.0,20.0,-1.0,-1.0,0,-1.0,124.0,-1.0,-1.0,-1.0,80.0,-1.0,-1.0,,118,UP,,118,0.0
119,119,-1.0,20.0,-1.0,-1.0,0,-1.0,120.0,-1.0,-1.0,-1.0,76.0,-1.0,-1.0,,119,UP,,119,0.0
120,120,-1.0,44.0,-1.0,-1.0,0,-1.0,112.0,-1.0,-1.0,-1.0,88.0,-1.0,-1.0,,120,DOWN,,120,0.0
121,121,-1.0,20.0,-1.0,-1.0,0,-1.0,108.0,-1.0,-1.0,-1.0,76.0,-1.0,-1.0,,121,RIGHT,,121,0.0
122,122,-1.0,45.0,-1.0,-1.0,0,-1.0,103.0,-1.0,-1.0,-1.0,96.0,-1.0,-1.0,,122,RIGHT,,122,0.0
123,123,-1.0,19.0,-1.0,-1.0,0,-1.0,135.0,-1.0,-1.0,-1.0,106.0,-1.0,-1.0,,123,RIGHT,,123,0.0
124,124,-1.0,-1.0,-1.0,52.0,0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,96.0,,124,DOWN,,124,0.0
125,125,-1.0,-1.0,-1.0,54.0,0,-1.0,-1.0,-1.0,131.0,-1.0,-1.0,-1.0,94.0,,125,DOWN,,125,0.0
126,126,-1.0,-1.0,-1.0,5.0,0,-1.0,-1.0,-1.0,128.0,-1.0,-1.0,-1.0,125.0,,126,DOWN,,126,0.0
127,127,-1.0,-1.0,-1.0,5.0,0,-1.0,-1.0,-1.0,123.0,-1.0,-1.0,-1.0,130.0,,127,RIGHT,,127,0.0
128,128,-1.0,-1.0,-1.0,55.0,0,-1.0,-1.0,-1.0,119.0,-1.0,-1.0,-1.0,94.0,,128,DOWN,,128,0.0
129,129,-1.0,-1.0,-1.0,29.0,0,-1.0,-1.0,-1.0,111.0,-1.0,-1.0,-1.0,154.0,,129,LEFT,,129,0.0
130,130,51.0,-1.0,-1.0,-1.0,0,100.0,-1.0,-1.0,-1.0,144.0,-1.0,-1.0,-1.0,,130,RIGHT,,130,0.0
131,131,27.0,-1.0,-1.0,-1.0,0,99.0,-1.0,-1.0,-1.0,171.0,-1.0,-1.0,-1.0,,131,UP,,131,0.0
132,132,65.0,-1.0,-1.0,-1.0,0,95.0,-1.0,-1.0,-1.0,92.0,-1.0,-1.0,-1.0,,132,RIGHT,,132,0.0
133,133,27.0,-1.0,-1.0,-1.0,0,87.0,-1.0,-1.0,-1.0,149.0,-1.0,-1.0,-1.0,,133,RIGHT,,133,0.0
134,134,29.0,-1.0,-1.0,-1.0,0,80.0,-1.0,-1.0,-1.0,120.0,-1.0,-1.0,-1.0,,134,LEFT,,134,0.0
135,135,27.0,-1.0,-1.0,-1.0,0,75.0,-1.0,-1.0,-1.0,173.0,-1.0,-1.0,-1.0,,135,RIGHT,,135,0.0
136,136,65.0,-1.0,-1.0,-1.0,0,72.0,-1.0,-1.0,-1.0,176.0,-1.0,-1.0,-1.0,,136,RIGHT,,136,0.0
137,137,5.0,-1.0,-1.0,-1.0,0,68.0,-1.0,-1.0,-1.0,168.0,-1.0,-1.0,-1.0,,137,UP,,137,0.0
138,138,5.0,-1.0,-1.0,-1.0,0,63.0,-1.0,-1.0,-1.0,173.0,-1.0,-1.0,-1.0,,138,UP,,138,0.0
139,139,59.0,-1.0,-1.0,-1.0,0,60.0,-1.0,-1.0,-1.0,176.0,-1.0,-1.0,-1.0,,139,DOWN,,139,0.0
140,140,65.0,-1.0,-1.0,-1.0,0,59.0,-1.0,-1.0,-1.0,127.0,-1.0,-1.0,-1.0,,140,UP,,140,-0.1
141,141,65.0,-1.0,-1.0,-1.0,0,47.0,-1.0,-1.0,-1.0,127.0,-1.0,-1.0,-1.0,,141,UP,,141,0.0
142,142,63.0,-1.0,-1.0,-1.0,0,35.0,-1.0,-1.0,-1.0,127.0,-1.0,-1.0,-1.0,,142,UP,,142,-0.1
143,143,63.0,-1.0,-1.0,-1.0,0,32.0,-1.0,-1.0,-1.0,136.0,-1.0,-1.0,-1.0,,143,RIGHT,,143,-0.1
144,144,24.0,-1.0,-1.0,-1.0,0,16.0,-1.0,-1.0,-1.0,141.0,-1.0,-1.0,-1.0,,144,UP,,144,0.0
145,145,5.0,-1.0,-1.0,-1.0,0,11.0,-1.0,-1.0,-1.0,136.0,-1.0,-1.0,-1.0,,145,DOWN,,145,0.0
146,146,-1.0,-1.0,39.0,-1.0,0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,143.0,-1.0,,146,RIGHT,,146,0.0
147,147,-1.0,-1.0,0.0,-1.0,0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,141.0,-1.0,,147,UP,,147,0.0
148,148,-1.0,-1.0,0.0,-1.0,0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,141.0,-1.0,,148,DOWN,,148,0.0
149,149,-1.0,-1.0,0.0,-1.0,196,-1.0,-1.0,113.0,-1.0,-1.0,-1.0,134.0,-1.0,,149,DOWN,,149,0.0
150,150,-1.0,-1.0,0.0,-1.0,196,-1.0,-1.0,113.0,-1.0,-1.0,-1.0,134.0,-1.0,,150,DOWN,,150,0.0
151,151,-1.0,-1.0,0.0,-1.0,195,-1.0,-1.0,112.0,-1.0,-1.0,-1.0,133.0,-1.0,,151,UP,,151,0.0
152,152,-1.0,-1.0,0.0,-1.0,195,-1.0,-1.0,112.0,-1.0,-1.0,-1.0,133.0,-1.0,,152,UP,,152,0.0
153,153,-1.0,-1.0,39.0,-1.0,190,-1.0,-1.0,107.0,-1.0,-1.0,-1.0,127.0,-1.0,,153,LEFT,,153,0.0
154,154,-1.0,-1.0,39.0,-1.0,189,-1.0,-1.0,106.0,-1.0,-1.0,-1.0,126.0,-1.0,,154,LEFT,,154,0.0
155,155,-1.0,45.0,-1.0,-1.0,182,-1.0,99.0,-1.0,-1.0,-1.0,108.0,-1.0,-1.0,,155,LEFT,,155,0.0
156,156,-1.0,45.0,-1.0,-1.0,181,-1.0,98.0,-1.0,-1.0,-1.0,107.0,-1.0,-1.0,,156,RIGHT,,156,0.0
157,157,-1.0,-1.0,63.0,-1.0,166,-1.0,-1.0,83.0,-1.0,-1.0,-1.0,91.0,-1.0,,157,RIGHT,,157,-0.1
158,158,-1.0,-1.0,63.0,-1.0,165,-1.0,-1.0,82.0,-1.0,-1.0,-1.0,90.0,-1.0,,158,RIGHT,,158,-0.1
159,159,-1.0,-1.0,65.0,-1.0,142,-1.0,-1.0,59.0,-1.0,-1.0,-1.0,55.0,-1.0,,159,LEFT,,159,0.0
160,160,-1.0,-1.0,65.0,-1.0,141,-1.0,-1.0,58.0,-1.0,-1.0,-1.0,54.0,-1.0,,160,DOWN,,160,0.0
161,161,-1.0,-1.0,56.0,-1.0,140,-1.0,-1.0,57.0,-1.0,-1.0,-1.0,106.0,-1.0,,161,RIGHT,,161,0.0
162,162,-1.0,-1.0,56.0,-1.0,139,-1.0,-1.0,56.0,-1.0,-1.0,-1.0,105.0,-1.0,,162,DOWN,,162,0.0
163,163,-1.0,59.0,-1.0,-1.0,116,-1.0,81.0,-1.0,-1.0,-1.0,84.0,-1.0,-1.0,,163,DOWN,,163,0.0
164,164,-1.0,59.0,-1.0,-1.0,115,-1.0,80.0,-1.0,-1.0,-1.0,85.0,-1.0,-1.0,,164,UP,,164,0.0
165,165,-1.0,-1.0,-1.0,87.0,92,-1.0,-1.0,-1.0,105.0,-1.0,-1.0,-1.0,61.0,,165,RIGHT,,165,0.0
166,166,-1.0,-1.0,-1.0,19.0,92,-1.0,-1.0,-1.0,105.0,-1.0,-1.0,-1.0,88.0,,166,RIGHT,,166,0.0
167,167,59.0,-1.0,-1.0,87.0,91,80.0,-1.0,-1.0,104.0,60.0,-1.0,-1.0,60.0,,167,LEFT,,167,0.0
168,168,19.0,-1.0,-1.0,19.0,91,80.0,-1.0,-1.0,104.0,89.0,-1.0,-1.0,89.0,,168,UP,,168,0.0
169,169,63.0,-1.0,-1.0,-1.0,86,99.0,-1.0,-1.0,-1.0,29.0,-1.0,-1.0,-1.0,,169,RIGHT,,169,0.0
170,170,63.0,-1.0,-1.0,-1.0,85,98.0,-1.0,-1.0,-1.0,30.0,-1.0,-1.0,-1.0,,170,UP,,170,0.0
171,171,-1.0,-1.0,-1.0,5.0,78,-1.0,-1.0,-1.0,91.0,-1.0,-1.0,-1.0,101.0,,171,DOWN,,171,0.0
172,172,-1.0,-1.0,-1.0,5.0,77,-1.0,-1.0,-1.0,90.0,-1.0,-1.0,-1.0,102.0,,172,DOWN,,172,0.0
173,173,-1.0,-1.0,-1.0,5.0,68,-1.0,-1.0,-1.0,81.0,-1.0,-1.0,-1.0,102.0,,173,UP,,173,0.0
174,174,5.0,-1.0,-1.0,-1.0,67,80.0,-1.0,-1.0,-1.0,112.0,-1.0,-1.0,-1.0,,174,RIGHT,,174,0.0
175,175,81.0,-1.0,-1.0,-1.0,44,82.0,-1.0,-1.0,-1.0,74.0,-1.0,-1.0,-1.0,,175,LEFT,,175,0.0
176,176,31.0,-1.0,-1.0,-1.0,44,82.0,-1.0,-1.0,-1.0,114.0,-1.0,-1.0,-1.0,,176,RIGHT,,176,0.0
177,177,81.0,-1.0,-1.0,-1.0,43,81.0,-1.0,-1.0,-1.0,73.0,-1.0,-1.0,-1.0,,177,LEFT,,177,0.0
178,178,31.0,-1.0,-1.0,-1.0,43,81.0,-1.0,-1.0,-1.0,113.0,-1.0,-1.0,-1.0,,178,UP,,178,0.0
